Label	Weight	Text
q_HRFAQ	1	Actually, our local community college has one on the first Sunday of each month
q_HRFAQ	1	anything new you like coming out now other than folk music some I might know of
q_HRFAQ	1	I dont actually want to see my summary
q_HRFAQ	1	I don't too much
q_HRFAQ	1	I would like you to be my lawyer
q_HRFAQ	1	fuck you
q_HRFAQ	1	Can you tell me how many wings does a flea have
q_HRFAQ	1	Right away, sir
q_HRFAQ	1	I could meet with you tomorrow anywhere from two until four ; what time works out best
q_HRFAQ	1	Can you assist me with the overtime issues.
q_HRFAQ	1	How tall is Prince Charles
q_HRFAQ	1	What country boasts the most cars per mile of road
q_HRFAQ	1	She was a cute 8 pounds 6 ounces
q_HRFAQ	1	Because you get to meet a lot of people
q_HRFAQ	1	How do i claim for team lunch expenses.
q_HRFAQ	1	How to update my name in records so it would get reflected everywhere
q_HRFAQ	1	My family can bring me to Urgent Care
q_HRFAQ	1	Josh and I thought that we'd take a chance and stop by for a visit
q_HRFAQ	1	How much is the employee referral bonus
q_HRFAQ	1	What fuel do airplanes use
q_HRFAQ	1	What is Bill Gates of Microsoft E-mail address
q_HRFAQ	1	I am worried that I messed up on a test
q_HRFAQ	1	What makes salt
q_HRFAQ	1	What is the coverage if I am at onsite or travel to onsite on a Long Term
q_HRFAQ	1	What additional factors determine the Payment of Bonus Act (POBA) payout amount
q_HRFAQ	1	I will take pictures when the hairdresser is done
q_HRFAQ	1	Wont you tell me what my vacation day balance is
q_HRFAQ	1	Friday at 730 sounds perfect
q_HRFAQ	1	I told him our doorbell doesnt work
q_HRFAQ	1	it looks like a fee was charged
q_HRFAQ	1	The plumbing in my new apartment is not working
q_HRFAQ	1	However, in our gym, we do have swim stations
q_HRFAQ	1	Who is the director of intergovernmental affairs for the San Diego county
q_HRFAQ	1	So we get cheese from cows and we get milk too
q_HRFAQ	1	it would be nice if more communities could do that
q_HRFAQ	1	Actually, I did it, but then it got lost
q_HRFAQ	1	starting in the evening up until 16:06 in the afternoon Eastern Daylight Time
q_HRFAQ	1	What is MIP
q_HRFAQ	1	What is the name of a Greek god
q_HRFAQ	1	I 'm voting to reelect Mayor Mulder
q_HRFAQ	1	Possible symptoms of a distorted casing are vibration and noise short mechanical seal life short bearing life cracks in casing or damages in flange connection
q_HRFAQ	1	five to seven years
q_HRFAQ	1	Hello, this is Bob
q_HRFAQ	1	No but I think Its pretty good
q_HRFAQ	1	I usually get my Chinese food from Panda Express
q_HRFAQ	1	Understood
q_HRFAQ	1	What has been the most common Christian name of U.S. presidents
q_HRFAQ	1	He might tell me to rest for a while
q_HRFAQ	1	I need to change my priorities
q_HRFAQ	1	What Hall of Fame pitcher started three World Series Games for the New York Yankees in 1962
q_HRFAQ	1	I need to change designation and contact details on my business card. What is the process for the same
q_HRFAQ	1	Who tramped through Florida looking for the Fountain of Youth
q_HRFAQ	1	I cannot find my leave balance. Can you help.
q_HRFAQ	1	Oh yeah when I do that it hurts a lot more
q_HRFAQ	1	How's that
q_HRFAQ	1	Hey, what's good with you
q_HRFAQ	1	Now let me see a credit card please
q_HRFAQ	1	Are you able to help me move subordinate employees to a different manager
q_HRFAQ	1	i do not want to upload documents
q_HRFAQ	1	What program do I need to run a .tbk file
q_HRFAQ	1	why my workSchedule has been changed
q_HRFAQ	1	3 to 4 months
q_HRFAQ	1	Just a taxi, please
q_HRFAQ	1	What are the names of all the U.S. Navy aircraft carriers
q_HRFAQ	1	Open
q_HRFAQ	1	Yeah I hear you
q_HRFAQ	1	Who was the first king of England
q_HRFAQ	1	The Orange Bowl is located in what city
q_HRFAQ	1	Not too many, but you shouldn't have any trouble finding someone to share walks with
q_HRFAQ	1	What state's home to the Buffalo Bill Historical Center
q_HRFAQ	1	I think that I have something else really important to do on that day
q_HRFAQ	1	Grades are important, but don't you think that gaining the knowledge is important, too
q_HRFAQ	1	do we have life insurance
q_HRFAQ	1	I thought you knew where we get off at
q_HRFAQ	1	A flat costs you time and money
q_HRFAQ	1	How much are these mangoes
q_HRFAQ	1	That is awesome!
q_HRFAQ	1	All right try parking here
q_HRFAQ	1	I don't want to review my policy status
q_HRFAQ	1	What film was based on the play Everybody Comes to Rick's
q_HRFAQ	1	I always buy a lot of things for my family
q_HRFAQ	1	I am not trying to add a driver
q_HRFAQ	1	That cant be true
q_HRFAQ	1	I missed the FCP timelines and due to this, there is a shortfall in my take home. Please help to rectify this.
q_HRFAQ	1	Name the largest country in South America
q_HRFAQ	1	I never had very many headaches before but the last few weeks I have been getting a lot of them
q_HRFAQ	1	He wanted to take it home yesterday
q_HRFAQ	1	I just can't say
q_HRFAQ	1	hahaha
q_HRFAQ	1	I don't want you to cancel my policy
q_HRFAQ	1	43831
q_HRFAQ	1	How do i change where my paycheck is sent automatically
q_HRFAQ	1	I got them for forty
q_HRFAQ	1	How do I get paid for overtime that I worked
q_HRFAQ	1	how do i initiate a separation request
q_HRFAQ	1	It had its surprises, but when all was said and done, it was a good trip
q_HRFAQ	1	Possible symptoms of a distorted casing are vibration and noise, short mechanical seal life, short bearing life, cracks in casing, or damages in flange connection
q_HRFAQ	1	Relocation amount has not got credited to my account
q_HRFAQ	1	What is the history of yo-yos
q_HRFAQ	1	Mary, how have you been
q_HRFAQ	1	I learned right from wrong and they kept me out of trouble
q_HRFAQ	1	country transfer of employee walkthrough
q_HRFAQ	1	78
q_HRFAQ	1	Name of my friend
q_HRFAQ	1	Is there something wrong
q_HRFAQ	1	About 90 of us World War II veterans got on the plane at 8 a.m
q_HRFAQ	1	do we have supportive policy if one employee dies
q_HRFAQ	1	Which one of the Great Lakes is entirely within U.S. territory
q_HRFAQ	1	Proper procedure to open up the hiring process
q_HRFAQ	1	I misplaced it somewhere
q_HRFAQ	1	christopher.watts@enron.com
q_HRFAQ	1	I do not want to change my payment options and never will
q_HRFAQ	1	I will poke your eyes out
q_HRFAQ	1	Why are they so fun for you
q_HRFAQ	1	What is the most number of goals scored by a single team in an NHL hockey game
q_HRFAQ	1	What is another name for nearsightedness
q_HRFAQ	1	How do i change my position name in company records
q_HRFAQ	1	Can you please tell me how many wives did Brigham Young have
q_HRFAQ	1	What does an ashen-faced eidologist search out the existence of
q_HRFAQ	1	what do i do if a coworker dies
q_HRFAQ	1	It won't play a DVD
q_HRFAQ	1	I'll just wrap this up for you
q_HRFAQ	1	PPSN Letter
q_HRFAQ	1	i don't want to see my summary
q_HRFAQ	1	In what country is a stuck-out tongue a friendly greeting
q_HRFAQ	1	Don't show me my damn schedule I don't want to see it
q_HRFAQ	1	What is the process to initiate Job title change
q_HRFAQ	1	my job title has changed, where should i update this
q_HRFAQ	1	The highest bid is always the best bid
q_HRFAQ	1	tickets
q_HRFAQ	1	TSA "Transition of Services Agreement" letter (Dell > NTTD)
q_HRFAQ	1	What European country abandoned postage stamps in 1923 because printing them cost more than their face value
q_HRFAQ	1	Oh, no, you don't
q_HRFAQ	1	Can you tell me if this jar is opened or closed
q_HRFAQ	1	Can I get my PTO day count total
q_HRFAQ	1	I assure you, that's not a problem
q_HRFAQ	1	I need change for the machines
q_HRFAQ	1	What format was VHS's main competition
q_HRFAQ	1	Peaches make me break out but I dont have any other allergies
q_HRFAQ	1	The letter you received includes a checklist that tells you how to store your food
q_HRFAQ	1	So are cigarettes
q_HRFAQ	1	What is my balance for taking sick days
q_HRFAQ	1	Twinkle, twinkle, all the night
q_HRFAQ	1	procure some chipotle for me
q_HRFAQ	1	May I suggest a limo
q_HRFAQ	1	Hey I had worked overtime last month but I haven't received it. Can you help
q_HRFAQ	1	Ticket to acquire new digital products in remedy please
q_HRFAQ	1	Where can I find examples of legal cases about the Individuals with Disabilities Education Act
q_HRFAQ	1	Sometimes you can also bring a purse or handbag
q_HRFAQ	1	Now do you have a question or two for me
q_HRFAQ	1	It may not be the best choice for me, but I am considering it
q_HRFAQ	1	When is next bonus cycle
q_HRFAQ	1	just need you to help me acquire some additional software, it is a free trial
q_HRFAQ	1	The Employment Development Office will call you for an interview
q_HRFAQ	1	I had to make some updates and wanted to check my leave balance but I have no access to it. Can you help me in finding it
q_HRFAQ	1	between 12 and 20 miles
q_HRFAQ	1	OK, here it is
q_HRFAQ	1	I think youll like it
q_HRFAQ	1	What is the difference between a generator and an alternator
q_HRFAQ	1	Where
q_HRFAQ	1	What was Paul Bunyan's ox's name
q_HRFAQ	1	Please provide me details about tobacco use in office
q_HRFAQ	1	When was General Manuel Noriega ousted as the leader of Panama and turned over to U.S. authorities
q_HRFAQ	1	I don't know how I am going to pay off all of my debt
q_HRFAQ	1	Hello there
q_HRFAQ	1	If you like, you can apply right now
q_HRFAQ	1	Workers comp Letter "Riesgo laboral" (for Social Security usage)
q_HRFAQ	1	Their appointment is at eleven oclock in the morning
q_HRFAQ	1	18th
q_HRFAQ	1	I dont always like the person Im on the date with
q_HRFAQ	1	Enjoy driving your car
q_HRFAQ	1	heh
q_HRFAQ	1	Always remember that the night drop is here, and we really appreciate you returning your books for all to use
q_HRFAQ	1	I can exchange it for you
q_HRFAQ	1	If we have a major problem will you let us know
q_HRFAQ	1	Who played the Ringo Kid in the 1939 film Stagecoach
q_HRFAQ	1	I want to change my contact info. Please help.
q_HRFAQ	1	what's going on with my ticket
q_HRFAQ	1	the Dodge Caravans will do that
q_HRFAQ	1	how to submint Stars on Navigator
q_HRFAQ	1	Grandslam has incorporated both Amdocs and CSG billing systems into one
q_HRFAQ	1	I checked it already
q_HRFAQ	1	I want to give a spot award to a team member. What is the process for the same
q_HRFAQ	1	What did the Confederate Constitution say about slavery
q_HRFAQ	1	Kara, would you be interested in going to dinner again this Friday
q_HRFAQ	1	Mr Sandals Ive worked here five years without seeing one cockroach
q_HRFAQ	1	what are the specific requirements to get reimbursement for expenditures during company related
q_HRFAQ	1	So, where do I go to exercise
q_HRFAQ	1	Let me ask my manager when he thinks this dress will be on sale again
q_HRFAQ	1	My number is 626-555-1739
q_HRFAQ	1	Where can I get information concerning child custody files for the State of Utah
q_HRFAQ	1	I am so sick of today
q_HRFAQ	1	Fed to the rules and I hit the ground running
q_HRFAQ	1	how do i change an employee's job code
q_HRFAQ	1	That isn't right at all, many people would see it
q_HRFAQ	1	I also have cars being repaired due to hail damage Is that not on the list of inputs
q_HRFAQ	1	Regrettably Mr Sandals we accept only MasterCard or VISA
q_HRFAQ	1	The medical contributions that are reflected are higher than I expected. Why is that
q_HRFAQ	1	escalate
q_HRFAQ	1	Do you ever listen to the radio
q_HRFAQ	1	I dont have a problem with that
q_HRFAQ	1	What is Jimmy Olsen's full name
q_HRFAQ	1	I think the evolution will be interesting
q_HRFAQ	1	What is the population of Mozambique
q_HRFAQ	1	May I suggest our own hotel restaurant
q_HRFAQ	1	What is the Peloponnesian League
q_HRFAQ	1	How can I refer an employee
q_HRFAQ	1	When was the Parthenon built
q_HRFAQ	1	Name the soft drink that is `` number one in the sun
q_HRFAQ	1	install the erp software package for me pls
q_HRFAQ	1	450123.25
q_HRFAQ	1	From now on I will always cover my crops so that they do not freeze
q_HRFAQ	1	Our cousin went into labor and had her baby last week
q_HRFAQ	1	Erzurum International Airport
q_HRFAQ	1	Dont tell me what to do
q_HRFAQ	1	What is the process to change workSchedule
q_HRFAQ	1	Can I include my parents and parents- in-law details during the Hospitalisation
q_HRFAQ	1	do you go to a lot of comedy movies
q_HRFAQ	1	Like what
q_HRFAQ	1	is there any audit for stars point
q_HRFAQ	1	Maybe Ill wait until the next sale
q_HRFAQ	1	Does it always close at six
q_HRFAQ	1	Where I come from, it isn't impolite to ask
q_HRFAQ	1	If we need to we can check for a flight with another carrier
q_HRFAQ	1	Boy, Todd, that was one great movie you picked out
q_HRFAQ	1	that's it
q_HRFAQ	1	from 11 minutes per week less to about 40 minutes per week
q_HRFAQ	1	One second, please, while I dig it out here
q_HRFAQ	1	Is it dying, or is it dead
q_HRFAQ	1	Monday night I was at a great concert
q_HRFAQ	1	That's convenient
q_HRFAQ	1	Its going to take smarter people than me to solve the problem
q_HRFAQ	1	I didn't know I needed change
q_HRFAQ	1	What is a nematode
q_HRFAQ	1	Hes won
q_HRFAQ	1	Is the project too hard for everyone to work on
q_HRFAQ	1	I wont upload a document
q_HRFAQ	1	Would
q_HRFAQ	1	3.5
q_HRFAQ	1	75021-3137
q_HRFAQ	1	What store does Martha Stewart advertise for
q_HRFAQ	1	Why did you get a job
q_HRFAQ	1	The quote ID is NOT what I want to find
q_HRFAQ	1	I'll come tomorrow with cash
q_HRFAQ	1	was it a home that you've had for quite a few years
q_HRFAQ	1	Doctor what is the best way to stay healthy
q_HRFAQ	1	Both of them are necessary
q_HRFAQ	1	I need to set up my paycheck to go directly to my checking account
q_HRFAQ	1	She's a joy to have in my class
q_HRFAQ	1	Steps to change the job title in navigator in case of change in job title
q_HRFAQ	1	Do you have a large tent
q_HRFAQ	1	Chennai International Airport
q_HRFAQ	1	I think not
q_HRFAQ	1	What is dry ice
q_HRFAQ	1	My house is too far and Im really hungry
q_HRFAQ	1	So are you still nervous
q_HRFAQ	1	Many people have found very good jobs using our board or one online
q_HRFAQ	1	mortgage letter to submit to bank for loan
q_HRFAQ	1	Romania
q_HRFAQ	1	Is it clogged
q_HRFAQ	1	74711-1427
q_HRFAQ	1	I didnt realize until after our date that they were nt my type
q_HRFAQ	1	What state has the longest Great Lakes shoreline
q_HRFAQ	1	Which of these are authors
q_HRFAQ	1	That was good
q_HRFAQ	1	40/100
q_HRFAQ	1	Linda, this is Todd calling
q_HRFAQ	1	Just make sure you go vote
q_HRFAQ	1	That doesnt matter
q_HRFAQ	1	I can come at about 2:30, this afternoon
q_HRFAQ	1	Can you elaborate on the career progression
q_HRFAQ	1	How do I check if my modem is v.9 compatible
q_HRFAQ	1	I am not able to apply 5 days of sick leave in navigator.
q_HRFAQ	1	No but I sure would like to
q_HRFAQ	1	I ll probably stop by Saturday afternoon
q_HRFAQ	1	do they get rubbery
q_HRFAQ	1	A normal human pregnancy lasts how many months
q_HRFAQ	1	What is the name of the medical condition in which a baby is born without a brain
q_HRFAQ	1	That sounds like a good spot
q_HRFAQ	1	tobacco use in the office. Is it legal or illegal
q_HRFAQ	1	i placed an order for business cards
q_HRFAQ	1	Please show me how to submit a fix to the direct deposit details on Navigator
q_HRFAQ	1	uh-uh
q_HRFAQ	1	Supposedly she and Lee are living together in Lee s apartment
q_HRFAQ	1	Who sings Angel Eyes from the 80's
q_HRFAQ	1	What is artificial intelligence
q_HRFAQ	1	Can you tell me how many zeros are there in a trillion
q_HRFAQ	1	north las vegas
q_HRFAQ	1	I will talk to your father about that
q_HRFAQ	1	One was right on the money
q_HRFAQ	1	I was thinking about that movie Australia
q_HRFAQ	1	Queen, nonsmoking
q_HRFAQ	1	I see that you're pretty talented
q_HRFAQ	1	Is the temperature sixties to eighties there too
q_HRFAQ	1	thats three Jim Beams and three Perriers
q_HRFAQ	1	Now that I think about it it really is sometimes
q_HRFAQ	1	Thanks a lot
q_HRFAQ	1	I drive a motorcycle
q_HRFAQ	1	do you cook for yourself
q_HRFAQ	1	do you want to go ahead
q_HRFAQ	1	I apparently owe some fees, but I never got the bank statement
q_HRFAQ	1	10 - yds
q_HRFAQ	1	What is the wingspan of a condor
q_HRFAQ	1	is there any link that I can  used for getting more details on the employee referral program
q_HRFAQ	1	Malabo
q_HRFAQ	1	I hate cigarettes
q_HRFAQ	1	Let's take a look at our bill
q_HRFAQ	1	How can I claim my Travel expenses
q_HRFAQ	1	By how much will the California state gas tax rise by the year 2000
q_HRFAQ	1	My brother won't be staying in the U.S
q_HRFAQ	1	I want to find a new bedroom set
q_HRFAQ	1	Wishing you all the happiness and love in the world!
q_HRFAQ	1	Shortly afterwards the pilots radioed that their flight instruments were all malfunctioning
q_HRFAQ	1	What is the trainee conversion process
q_HRFAQ	1	How do i tweak my permanent account number in the NTT system
q_HRFAQ	1	It was really hot driving over here
q_HRFAQ	1	2341
q_HRFAQ	1	King Shaka International Airport
q_HRFAQ	1	How do I get more information about the NTT DATA 401(k) retirement plan
q_HRFAQ	1	I agree I think that that would be perfect
q_HRFAQ	1	When did Rococo painting and architecture flourish
q_HRFAQ	1	is that good
q_HRFAQ	1	do you think that that was in a way though good objectivity that that doesn 't really
q_HRFAQ	1	could you tell me my host name
q_HRFAQ	1	What do players try to do when the music stops in a game of musical chairs
q_HRFAQ	1	I know a few extensions but I dont know all of them
q_HRFAQ	1	do you have a Sam's Wholesale Warehouse up there
q_HRFAQ	1	what do you mean
q_HRFAQ	1	I bought some chow mein at the cafeteria
q_HRFAQ	1	Promotion or Salary Increase Letter
q_HRFAQ	1	what do i need to do to update my direct deposit information
q_HRFAQ	1	Can you get me a W2 form, or when will it arrive this year
q_HRFAQ	1	It must be tough because humor is so subjective
q_HRFAQ	1	What century does Captain Video live in
q_HRFAQ	1	I was also going to check on my IRA account while I was at the bank today
q_HRFAQ	1	I need off work today
q_HRFAQ	1	How do you determine if a computer monitor has an SVGA adapter
q_HRFAQ	1	I am unable to log into Replicon
q_HRFAQ	1	what do i need to do to get my timesheet rectified in regards to work schedule
q_HRFAQ	1	Resource declined project due to location constraint, please allocate new resource
q_HRFAQ	1	Can you see if there is a ticket before I recreate one
q_HRFAQ	1	Everyone likes bacon and tomato sandwiches
q_HRFAQ	1	What country has the most coastline
q_HRFAQ	1	Online banking lets you access your account anywhere there is internet access
q_HRFAQ	1	calling card ordering website
q_HRFAQ	1	hold
q_HRFAQ	1	If we can not accommodate you, perhaps another airline has some open seats to your destination
q_HRFAQ	1	Hopefully I wont fail the test
q_HRFAQ	1	I didnt bring my ID
q_HRFAQ	1	I dont believe anything I dont see with my own eyes
q_HRFAQ	1	Fine I can seat you at 700 on Tuesday if you would kindly give me your name
q_HRFAQ	1	What film featured Shirley MacLaine as a prostitute and Jack Lemmon as a pimp
q_HRFAQ	1	between $ 1,000 and $ 5,000
q_HRFAQ	1	I can't get it to work
q_HRFAQ	1	Do you all keep a budget
q_HRFAQ	1	katy wants to apply, will she get any extra treatment for me submitting a referral
q_HRFAQ	1	To be more specific, the free stuff, like soap, lotion, and shampoo
q_HRFAQ	1	Where can I find out how many paid time off days I have left
q_HRFAQ	1	What nationality is Ileana Cotrubas
q_HRFAQ	1	I am looking for ways in which I could upload my identity details in the company record files.
q_HRFAQ	1	are there any awards that i am eligible for
q_HRFAQ	1	she needed the money so I would pay her
q_HRFAQ	1	modifications to the hard line manager of employees in the automation practice
q_HRFAQ	1	We could ask everyone what would be the best time for them
q_HRFAQ	1	Ill buy it
q_HRFAQ	1	I am not able to claim Medical Reimbursement. It is showing as 0 in Reimbursement eligibility table
q_HRFAQ	1	I wonder if I should bring my gloves
q_HRFAQ	1	It has swallowed up 140 ships and planes and more than 1000 people
q_HRFAQ	1	I have requested for Business Card one month ago, till I have not received it. Let me know when will I get it
q_HRFAQ	1	What does a resurrectionist steal
q_HRFAQ	1	Travel and Expense team has sent back my expense report and not mentioned the reason for the same. Please clarify.
q_HRFAQ	1	What is an auto-commentary
q_HRFAQ	1	I just got to know that an employee has passed away and he is no more
q_HRFAQ	1	the next few weeks
q_HRFAQ	1	Your report card and transcripts will be held until you pay all fines, so always make sure that you do that
q_HRFAQ	1	My team member, XYZ passed away yesterday. Please update HR Record.
q_HRFAQ	1	My mortgage is asking me to provide a verification letter, what's the quickest way to get this from NTT
q_HRFAQ	1	Thanks, but not right now
q_HRFAQ	1	I need to use the Internet
q_HRFAQ	1	how to calculate the Overtime salary
q_HRFAQ	1	Okay, so on Friday, you can buy yourself something to eat
q_HRFAQ	1	I got my car on there, I aint tryin to add another
q_HRFAQ	1	Our room rates recently went up
q_HRFAQ	1	Hello, Amelia
q_HRFAQ	1	I went to the cafeteria and bought it
q_HRFAQ	1	I was wondering can you tell me how many days could I take off
q_HRFAQ	1	That's why I use it now
q_HRFAQ	1	To be more specific the free stuff like soap lotion and shampoo
q_HRFAQ	1	What is the notice period for Fix term contractor
q_HRFAQ	1	He made everything so interesting that the time just flew by
q_HRFAQ	1	Work schedule needs to be changed
q_HRFAQ	1	450-125-9875
q_HRFAQ	1	Maybe that is the problem
q_HRFAQ	1	i don't want usb access
q_HRFAQ	1	What comedian created a punch-drunk pugilist named Cauliflower McPugg
q_HRFAQ	1	I dont want a music box thats full of fleas
q_HRFAQ	1	Just got married, i need to add an amendment to my last name on navigator
q_HRFAQ	1	In Waugh's `` A Handful of Dust, '' what does the mad old man force the hero to do every afternoon
q_HRFAQ	1	We're having a big sale next weekend, but nothing today
q_HRFAQ	1	I am going on long leave and do not have sufficient leave balance. Can I get advance leave quota
q_HRFAQ	1	there is a digital product that has an evaluation copy, can you run the installer for me please
q_HRFAQ	1	What 1981 Candice Bergen-Jacqueline Bisset movie was a remake of 1943's Old Acquaintance
q_HRFAQ	1	I'll e-mail you when it's ready
q_HRFAQ	1	1501
q_HRFAQ	1	I apologize, but I 'm getting off the phone now
q_HRFAQ	1	The bigger the better I think
q_HRFAQ	1	I think it's okay for men to use makeup
q_HRFAQ	1	I am kind of busy right now, but maybe later next week I could stop by
q_HRFAQ	1	How does NTT decide who moves up in the corporate structure around experience based promotions
q_HRFAQ	1	How many people die of tuberculosis yearly
q_HRFAQ	1	To get the most caffeine, what soda should I drink
q_HRFAQ	1	an employee has moved on to the afterlife, what should i do
q_HRFAQ	1	I am going to send you to a pulmonary specialist who can run tests on you for asthma
q_HRFAQ	1	No although Ive heard great things about both of them
q_HRFAQ	1	Reward points
q_HRFAQ	1	Is that all there is to it
q_HRFAQ	1	I work here
q_HRFAQ	1	I was right there
q_HRFAQ	1	I will be explaining them all to you, and you can ask questions as we go
q_HRFAQ	1	starting 19 o'clock in the afternoon on yesterday through 13 : 22AM CDT December 16
q_HRFAQ	1	Procedure for raising RR for country transfer
q_HRFAQ	1	Where is Belize located
q_HRFAQ	1	Everyone is doing great
q_HRFAQ	1	Is that how it's worded
q_HRFAQ	1	I didn't understand you
q_HRFAQ	1	do you eat the fish that you catch
q_HRFAQ	1	Would that be so bad
q_HRFAQ	1	I'm not looking for my quote ID
q_HRFAQ	1	When did Gothic art and architecture flourish
q_HRFAQ	1	Smith Street
q_HRFAQ	1	can you please give more information regarding on-call policy
q_HRFAQ	1	No, I just took a quick look
q_HRFAQ	1	What is ecommerce
q_HRFAQ	1	The food there is actually pretty good
q_HRFAQ	1	I sent all my children to prep school
q_HRFAQ	1	columbus is the capital of ohio
q_HRFAQ	1	death of a coworker walkthrough
q_HRFAQ	1	What is Linux
q_HRFAQ	1	Ive always wanted to be a police officer
q_HRFAQ	1	What is typhoid fever
q_HRFAQ	1	Just press into it gently with your thumb
q_HRFAQ	1	Really, where did you get it
q_HRFAQ	1	Mr. Wallace, we were very pleased with your interview and would like to offer you the position
q_HRFAQ	1	That wont be a problem
q_HRFAQ	1	i need some info regarding a ticket i submitted recently
q_HRFAQ	1	revision to the peer tree in terms of changing managers
q_HRFAQ	1	whether HR team can change my name in navigator
q_HRFAQ	1	I want to apply Amex card. please guide.
q_HRFAQ	1	When to initiate request for address change
q_HRFAQ	1	Bye for now
q_HRFAQ	1	I have another savings account open already
q_HRFAQ	1	It sounds like its going to be a lot of fun
q_HRFAQ	1	Can sick day requests be made in advance
q_HRFAQ	1	I don't have questions about my policy status
q_HRFAQ	1	What does the River Seine empty into
q_HRFAQ	1	I dont need my account summary thats not what Im trying to do
q_HRFAQ	1	did a couple of people sort of gradually sort of assume sort of a moderator role in the trial
q_HRFAQ	1	I am a new joiner, current joined at Bangalore.  I would want to relocate to Chennai.  Please explain process
q_HRFAQ	1	how can i claim my expenses
q_HRFAQ	1	do you think that should be changed
q_HRFAQ	1	Is there a logbook that shows when each region of the world receives their paycheck each month
q_HRFAQ	1	Where is the Taj Mahal
q_HRFAQ	1	I am looking for a job myself
q_HRFAQ	1	The best thing to do is just stay home
q_HRFAQ	1	But, sir, our souvenir shop carries all those items
q_HRFAQ	1	editing my social security number in the system
q_HRFAQ	1	ticket status details
q_HRFAQ	1	NTTDATA pay cycle details, annual or biannual
q_HRFAQ	1	That is a special coconut ginger chicken with rice dish
q_HRFAQ	1	I dont want to upload any documents
q_HRFAQ	1	43857
q_HRFAQ	1	Malé
q_HRFAQ	1	What were you saying
q_HRFAQ	1	You can't finish in less than three days
q_HRFAQ	1	How much vacation do I still have for the remainder of the year
q_HRFAQ	1	How big is pretty big
q_HRFAQ	1	It comes with an ice maker water dispenser and there is a lot of room inside
q_HRFAQ	1	you deserve this credit
q_HRFAQ	1	It's a pleasure to assist you
q_HRFAQ	1	What are the living conditions in Cuba
q_HRFAQ	1	do you want to start
q_HRFAQ	1	Perhaps you'd be interested in red roses
q_HRFAQ	1	So you plan on washing your clothes here from now on
q_HRFAQ	1	No thank you
q_HRFAQ	1	I am running out of Business Card, please share requisition form.
q_HRFAQ	1	Can you tell me how many revolutions does a standard LP make in three minutes
q_HRFAQ	1	I want to change rooms immediately plus a refund for tonight
q_HRFAQ	1	That's what I 'm here for, sir
q_HRFAQ	1	what are the travel details for NTT Data
q_HRFAQ	1	Is the restaurant opened or closed
q_HRFAQ	1	Do you enjoy it
q_HRFAQ	1	So if I want to buy a house, I might not be able to do so
q_HRFAQ	1	If there are bacteria in your urine, it could mean an infection somewhere
q_HRFAQ	1	Do I have a lot of personal days accumulated
q_HRFAQ	1	It's been ages since we had a chance to visit with you
q_HRFAQ	1	Name the lawyer for Randy Craft
q_HRFAQ	1	If I have large bills, should I break them while I am waiting
q_HRFAQ	1	Its because they are growing older
q_HRFAQ	1	I want to update my last name.
q_HRFAQ	1	my po box is something different now than it used to be within navigator, how can i update this as fast as possible
q_HRFAQ	1	That won't happen again, I 'm sorry
q_HRFAQ	1	my teams working hours need to be updated, how do i do this
q_HRFAQ	1	Get a doctor here, immediately
q_HRFAQ	1	Oh, it looks like you bought this more than 30 days ago
q_HRFAQ	1	lets go and get something from the cafeteria
q_HRFAQ	1	we're expecting a baby this summer
q_HRFAQ	1	employee referral program details
q_HRFAQ	1	A good real estate lawyer might cost 400 an hour
q_HRFAQ	1	change request for my address
q_HRFAQ	1	What does RCA stand for
q_HRFAQ	1	Oh, that's true
q_HRFAQ	1	In What city or state do the most gay men live in
q_HRFAQ	1	They can help you find the best price
q_HRFAQ	1	Midnight is zero and when you put the minutes in make sure that you show them with a dot followed by the minutes
q_HRFAQ	1	Your office called and said that the owners had made a counteroffer to my offer to purchase their house
q_HRFAQ	1	Did you embroidery the pattern and then quilt it yourself
q_HRFAQ	1	When did Lucelly Garcia, a former ambassador of Columbia to Honduras, die
q_HRFAQ	1	I've been trying to contact the team for my overtime issues. Please help me in resolving the same.
q_HRFAQ	1	Isnt learning a foreign language hard
q_HRFAQ	1	Okie-dokie
q_HRFAQ	1	Who made the rotary engine automobile
q_HRFAQ	1	I need to stand behind this shield
q_HRFAQ	1	have you always lived here in Dallas
q_HRFAQ	1	But if it's their mistake, can I get an extension on my bill payment
q_HRFAQ	1	I mean good-smelling
q_HRFAQ	1	When can I receive my bonus incentives
q_HRFAQ	1	I can show you where to find them, if you'd like
q_HRFAQ	1	Where did Dylan Thomas die
q_HRFAQ	1	8128
q_HRFAQ	1	how should i or my supervisor update my employee role in the company on the navigator and skype backend
q_HRFAQ	1	some companies give employees a cash injection on their birthday, does NTT do anything similar
q_HRFAQ	1	Why did David Koresh ask the FBI for a word processor
q_HRFAQ	1	What's the International Lawn Tennis Challenge Trophy usually called
q_HRFAQ	1	1.010101E+31
q_HRFAQ	1	That time is okay with me
q_HRFAQ	1	What soft drink held a national flavor poll in 1967
q_HRFAQ	1	Does NTTs annual salary cycle differ from other companies
q_HRFAQ	1	tobacco consumption in office
q_HRFAQ	1	thirty minute is fine
q_HRFAQ	1	17110
q_HRFAQ	1	A pharmacist might be able to help you if your home remedies don't work
q_HRFAQ	1	Which police department made the all-time biggest cocaine bust in Ventura County
q_HRFAQ	1	uninstall some software please
